Epoch Time,Epoch Usage Time,Epoch Num f evals,Epoch Num g evals,Epoch Num sf evals,Epoch Num sg evals
93.23850297927856,46.39165163040161,1000.0,500.0,0.0,0.0
92.95829367637634,96.65623879432678,1000.0,500.0,0.0,0.0
