epoch,min,max,mean
0,2.2992283503214517,2.306018829345703,2.302452818552653
1,1.793076992034912,1.8141632278760274,1.801383586724599
2,1.5733535488446553,1.5938291549682617,1.5832397441069286
3,1.5395169456799824,1.5547017852465312,1.547740171353022
4,1.5220396518707275,1.5311856468518574,1.5281856338183086
5,1.51323405901591,1.5196080406506856,1.5166796147823334
6,1.5036185781160991,1.5106305281321208,1.5078680555025736
7,1.4968156814575195,1.5043740669886272,1.5010108351707458
8,1.4918758869171143,1.498984158039093,1.4958075483640036
9,1.4875924189885457,1.4945279161135356,1.4915270706017814
10,1.4840932091077168,1.4916906356811523,1.488410439093908
11,1.4816606243451436,1.488943835099538,1.4855327248573302
12,1.479983150959015,1.485481321811676,1.4833768963813783
13,1.4785398443539937,1.4830629626909893,1.481297661860784
14,1.4776016076405842,1.4810154835383098,1.4794308145840964
15,1.4757200678189595,1.4794943730036418,1.4779289682706198
16,1.4752059777577717,1.4779247045516968,1.47673174738884
17,1.4741673469543457,1.4773194789886475,1.4758701344331107
18,1.473317523797353,1.476067344347636,1.4748041172822317
19,1.4723933339118958,1.4750635822614033,1.473885609706243
20,1.4717495441436768,1.4740252097447712,1.4731385330359141
21,1.4715407888094585,1.4732705354690552,1.4723612447579701
22,1.4706201155980427,1.4727340340614319,1.471953026453654
23,1.4701767961184184,1.4721346894900005,1.4713571806748706
24,1.469729741414388,1.4717266758282979,1.470754333337148
25,1.4696914752324421,1.4713164170583088,1.4703256130218505
26,1.4689667622248332,1.4706393082936604,1.4697503030300143
27,1.468822220961253,1.4702805280685425,1.469436627626419
28,1.468471348285675,1.4699097871780396,1.4691026508808134
29,1.4683188398679097,1.4694134791692097,1.4687576015790302
30,1.4679525295893352,1.4690930048624675,1.4684235095977782
31,1.4677557349205017,1.4684891899426777,1.4681330919265747
32,1.4674320816993713,1.4686407049496968,1.4679705659548443
33,1.467292348543803,1.4683168133099873,1.46774152914683
34,1.467031200726827,1.4681673049926758,1.4675767203172048
35,1.4669372042020161,1.4677903056144714,1.4674861272176105
36,1.4667345484097798,1.467444916566213,1.467186689376831
37,1.466465950012207,1.4676031867663066,1.467022067308426
38,1.46647443373998,1.4672864278157551,1.4669785618782043
39,1.4660932024319966,1.4672221144040425,1.466785430908203
40,1.4662222464879353,1.4669058124224346,1.466615515947342
41,1.4658988515535991,1.4667372107505798,1.466484922170639
42,1.465853174527486,1.4667285879453023,1.4664268453915912
43,1.4660143454869587,1.4667195677757263,1.466388640801112
44,1.4659061630566914,1.4664365649223328,1.4661990801493328
45,1.4658291339874268,1.4665470719337463,1.4661669194698335
46,1.46586279074351,1.4663741787274678,1.4660745322704316
47,1.4656837185223897,1.4661528666814168,1.4659457325935363
48,1.4654356638590496,1.466043214003245,1.465842189391454
49,1.4656265179316204,1.4660659432411194,1.465931135416031
50,1.4654590090115864,1.4660879770914714,1.4658252517382302
51,1.465367615222931,1.4660201668739319,1.4657182753086089
52,1.4652987917264302,1.4660084247589111,1.4656493763128915
53,1.4652927716573079,1.46588929494222,1.4656133989493054
54,1.4652184844017029,1.4657785296440125,1.4655438899993898
55,1.4651549458503723,1.4659050901730855,1.4655295232931773
56,1.4652436176935832,1.4656301935513814,1.4654874006907144
57,1.4650995930035908,1.46567698319753,1.4654087722301485
58,1.4652025898297627,1.4656211733818054,1.4654053092002868
59,1.465233325958252,1.4656394720077515,1.4654254873593646
60,1.4651287992795308,1.4655044476191204,1.4653412044048308
61,1.4650784929593403,1.4655844767888386,1.4652781188488004
62,1.4649192293485005,1.4653636415799458,1.4652138749758403
63,1.4650379816691081,1.4655505816141765,1.465202126900355
64,1.465072472890218,1.4654312133789062,1.4652311007181802
65,1.465026080608368,1.4653873642285664,1.4651952505111692
66,1.4649202624956768,1.4655188123385112,1.465182928244273
67,1.464867373307546,1.4655238389968872,1.4650959551334382
68,1.4648930430412292,1.4653247396151226,1.4651309967041015
69,1.4647965629895527,1.465339183807373,1.4650765081246695
70,1.4648173252741497,1.4654340346654255,1.4650757650534312
71,1.464776337146759,1.4651834766070049,1.4649891336758931
72,1.46477343638738,1.4652637640635173,1.4649666547775269
73,1.4647729992866516,1.4652442336082458,1.4650044480959576
74,1.4647565682729085,1.4651319583257039,1.464915007352829
75,1.4646149277687073,1.4652209877967834,1.4649223665396371
76,1.4645465811093648,1.4651763439178467,1.4649010360240935
77,1.4646226167678833,1.4652338027954102,1.4648363629976908
78,1.4646410942077637,1.465194582939148,1.4648494203885396
79,1.464593231678009,1.465215841929118,1.4647950808207197
80,1.4644651214281719,1.4650270342826843,1.4648181696732838
81,1.464580774307251,1.4649646878242493,1.4647861858208975
82,1.4645847876866658,1.4650206168492634,1.4647770524024966
83,1.464505175749461,1.4649275342623393,1.4647225737571716
84,1.4644758502642314,1.465010682741801,1.4647225141525269
