epoch,min,max,mean
0,2.29923415184021,2.3059797286987305,2.3024336814880373
1,2.2992348670959473,2.3059802055358887,2.3024336814880373
2,2.1678080558776855,2.1915695667266846,2.181062388420105
3,1.9912165403366089,2.0298829078674316,2.0169079065322877
4,1.8409382104873657,1.878385305404663,1.8607584714889527
5,1.7603411674499512,1.7880735397338867,1.7732750058174134
6,1.7101854085922241,1.7377516031265259,1.7240047931671143
7,1.6783406734466553,1.7115459442138672,1.6954551100730897
8,1.6613644361495972,1.6744486093521118,1.6697688341140746
9,1.6404374837875366,1.6634992361068726,1.6524836421012878
10,1.631821870803833,1.6459158658981323,1.63860365152359
11,1.6230322122573853,1.633238434791565,1.6273095726966857
12,1.6126245260238647,1.6216456890106201,1.6166901588439941
13,1.602613925933838,1.6125881671905518,1.6081935048103333
14,1.599622130393982,1.6057292222976685,1.6013621091842651
15,1.5921556949615479,1.5990180969238281,1.5953559875488281
16,1.5853569507598877,1.5937036275863647,1.5895779013633728
17,1.5801520347595215,1.5885952711105347,1.5843391418457031
18,1.5756256580352783,1.5837565660476685,1.5799859404563903
19,1.5727676153182983,1.5792773962020874,1.5760440468788146
20,1.5679683685302734,1.5747520923614502,1.572210419178009
21,1.5641082525253296,1.572638750076294,1.5686243653297425
22,1.560952067375183,1.567933440208435,1.5647888779640198
23,1.5577679872512817,1.5647523403167725,1.5612127542495728
24,1.5544943809509277,1.5631953477859497,1.5583536624908447
25,1.5510492324829102,1.5596411228179932,1.5553385615348816
26,1.5489518642425537,1.5558500289916992,1.5521546959877015
27,1.5465964078903198,1.553366780281067,1.5495099782943726
28,1.543855905532837,1.5504093170166016,1.5470010399818421
29,1.541632056236267,1.5467617511749268,1.5445759177207947
30,1.5398329496383667,1.5440384149551392,1.542255198955536
31,1.5374071598052979,1.5417442321777344,1.540219521522522
32,1.5353991985321045,1.5396437644958496,1.5382292151451111
33,1.5337574481964111,1.5378437042236328,1.5363808274269104
34,1.5318670272827148,1.5364547967910767,1.534696137905121
35,1.5300993919372559,1.5348283052444458,1.5329955339431762
36,1.5286831855773926,1.5332210063934326,1.5314572930336
37,1.5271532535552979,1.5316334962844849,1.5299492359161377
38,1.525612473487854,1.529854416847229,1.5284482002258302
39,1.5242578983306885,1.5280582904815674,1.5269563674926758
40,1.5227726697921753,1.5267939567565918,1.52555011510849
41,1.5213570594787598,1.5255805253982544,1.5242892384529114
42,1.520235300064087,1.5243021249771118,1.5230259537696837
43,1.5190805196762085,1.5230413675308228,1.5217625856399537
44,1.5178841352462769,1.521889328956604,1.52060307264328
45,1.516812801361084,1.5208194255828857,1.5194600462913512
46,1.5157761573791504,1.5197209119796753,1.5183285117149352
47,1.5147191286087036,1.5186158418655396,1.5172662377357482
48,1.5136897563934326,1.5175669193267822,1.5162233352661132
49,1.5127007961273193,1.5165448188781738,1.515203833580017
50,1.5117428302764893,1.515586495399475,1.5142374634742737
51,1.510809063911438,1.514670968055725,1.5132966995239259
52,1.5099207162857056,1.5137385129928589,1.5123770833015442
53,1.5090886354446411,1.5128787755966187,1.511494219303131
54,1.5082459449768066,1.5120227336883545,1.5106271505355835
55,1.5074002742767334,1.5112240314483643,1.5097855806350708
56,1.5066205263137817,1.5104320049285889,1.5089638352394104
57,1.5058481693267822,1.5096737146377563,1.5081578850746156
58,1.5050764083862305,1.5089383125305176,1.5073812127113342
59,1.5043398141860962,1.50819730758667,1.5066162943840027
60,1.5036249160766602,1.5074794292449951,1.5058688879013062
61,1.5029338598251343,1.506786823272705,1.5051387310028077
62,1.5022703409194946,1.506103515625,1.5044323563575746
63,1.5016134977340698,1.50544273853302,1.5037378191947937
64,1.500969409942627,1.5047869682312012,1.5030524849891662
65,1.500333547592163,1.5041401386260986,1.5023853778839111
66,1.499712347984314,1.5035145282745361,1.5017327904701232
67,1.4991140365600586,1.5028959512710571,1.5010909676551818
68,1.498533844947815,1.5022916793823242,1.5004615426063537
69,1.497955083847046,1.5016893148422241,1.4998459577560426
70,1.4973840713500977,1.5010919570922852,1.499244260787964
71,1.4968384504318237,1.5005098581314087,1.4986512899398803
72,1.4962923526763916,1.4999377727508545,1.4980722069740295
73,1.4957530498504639,1.4993736743927002,1.4975032448768615
74,1.4952269792556763,1.4988129138946533,1.4969443082809448
75,1.494704008102417,1.4982523918151855,1.4963924646377564
76,1.4941928386688232,1.497704029083252,1.4958528757095337
77,1.4936918020248413,1.4971622228622437,1.4953220725059508
78,1.4932020902633667,1.4966307878494263,1.4947999238967895
79,1.4927184581756592,1.496107578277588,1.4942874908447266
80,1.4922442436218262,1.495591640472412,1.49378445148468
81,1.4917794466018677,1.4950929880142212,1.4932920217514039
82,1.4913244247436523,1.494604468345642,1.4928094029426575
83,1.4908794164657593,1.4941288232803345,1.492337441444397
84,1.490440845489502,1.4936621189117432,1.4918732047080994
85,1.4900116920471191,1.4932050704956055,1.4914191484451294
