epoch,min,max,mean
0,6.64,13.04,9.812
1,13.33,64.07,38.38099999999999
2,70.02,77.08,74.54700000000001
3,74.97,80.94,78.44
4,78.39,86.03,81.95399999999998
5,83.05,85.62,84.09100000000001
6,81.86,86.03,84.874
7,85.09,88.37,86.43500000000002
8,82.3,88.73,86.35499999999999
9,84.77,89.1,87.40700000000001
10,85.11,89.93,88.128
11,87.26,91.16,89.252
12,87.46,91.5,89.70100000000001
13,87.09,91.98,90.5
14,87.88,92.18,91.20800000000001
15,88.55,92.84,91.54600000000002
16,89.48,93.36,92.033
17,90.01,93.43,92.30799999999999
18,91.47,93.48,92.57600000000001
19,92.06,93.7,92.846
20,92.0,93.83,92.98800000000001
21,92.21,93.9,93.214
22,92.32,94.33,93.421
23,92.67,94.43,93.57000000000001
24,92.7,94.61,93.74600000000001
25,92.78,94.86,93.901
26,92.83,94.88,93.99800000000002
27,92.86,94.96,94.12100000000001
28,92.93,95.26,94.292
29,93.04,95.37,94.461
30,93.39,95.64,94.669
31,93.55,95.63,94.77699999999999
32,93.79,95.65,94.898
33,94.02,95.74,95.087
34,94.29,95.83,95.23299999999999
35,94.33,95.9,95.321
36,94.42,96.1,95.429
37,94.51,96.13,95.472
38,94.86,96.14,95.628
39,94.8,96.32,95.74399999999999
40,94.92,96.35,95.832
41,94.97,96.43,95.89500000000001
42,95.01,96.45,95.977
43,95.05,96.53,96.01899999999999
44,95.06,96.54,96.09899999999999
45,95.18,96.58,96.124
46,95.22,96.62,96.17
47,95.49,96.62,96.248
48,95.64,96.66,96.352
49,95.72,96.73,96.39700000000002
50,95.78,96.79,96.449
51,95.81,96.85,96.502
52,95.87,96.87,96.566
53,95.95,96.93,96.63199999999999
54,95.97,96.91,96.66
55,96.02,96.94,96.70599999999999
56,96.08,96.99,96.78500000000001
57,96.06,97.03,96.82300000000001
58,96.09,97.07,96.85499999999999
59,96.14,97.09,96.878
60,96.22,97.12,96.92200000000001
61,96.48,97.17,96.97400000000002
62,96.53,97.26,97.017
63,96.68,97.26,97.067
64,96.7,97.28,97.08100000000002
65,96.76,97.33,97.12300000000002
66,96.83,97.33,97.14099999999999
67,96.81,97.35,97.166
68,96.86,97.4,97.20000000000002
69,96.89,97.37,97.209
70,96.89,97.39,97.226
71,96.86,97.45,97.256
72,96.9,97.48,97.278
73,96.9,97.46,97.27199999999999
74,96.92,97.47,97.29299999999999
75,96.95,97.49,97.33000000000001
76,96.93,97.51,97.33200000000001
77,96.99,97.51,97.355
78,97.04,97.55,97.37199999999999
79,97.04,97.54,97.387
80,97.1,97.56,97.41199999999999
81,97.08,97.6,97.433
82,97.11,97.63,97.436
83,97.11,97.65,97.459
84,97.12,97.69,97.474
85,97.11,97.69,97.49100000000001
86,97.18,97.67,97.503
87,97.19,97.72,97.534
88,97.23,97.71,97.537
89,97.19,97.73,97.55499999999999
90,97.28,97.73,97.57600000000001
91,97.25,97.73,97.587
92,97.25,97.75,97.591
93,97.24,97.76,97.58700000000002
94,97.24,97.77,97.606
95,97.26,97.8,97.62800000000001
96,97.27,97.77,97.62199999999999
97,97.32,97.79,97.643
98,97.33,97.79,97.654
99,97.34,97.8,97.671
100,97.35,97.83,97.67
