epoch,min,max,mean
0,6.64,13.04,9.812
1,53.92,80.55,74.235
2,74.36,83.83,79.30499999999999
3,75.84,84.37,81.36999999999999
4,75.87,88.0,83.477
5,76.13,87.31,84.475
6,75.89,88.81,85.32899999999998
7,76.14,90.34,85.692
8,76.06,90.49,85.95500000000001
9,77.64,90.81,86.247
10,76.55,90.84,86.652
11,77.88,91.18,86.53699999999999
12,77.94,91.23,87.138
13,79.62,91.56,87.819
14,80.12,91.59,88.18699999999998
15,80.58,91.68,88.638
16,79.63,91.72,88.80300000000001
17,79.62,91.93,89.23600000000002
18,80.24,91.94,89.59400000000001
19,80.59,92.13,89.838
20,81.11,92.31,90.22300000000001
21,81.11,92.53,90.48599999999999
22,81.06,92.59,90.593
23,81.28,92.81,90.691
24,81.76,92.76,90.921
25,81.56,92.81,91.075
26,81.66,92.96,91.09700000000001
27,81.8,93.1,91.218
28,82.08,93.06,91.37
29,80.88,93.12,91.47400000000002
30,81.75,93.3,91.68299999999999
31,81.86,93.37,91.83800000000001
32,82.37,93.62,92.02000000000001
33,82.63,93.72,92.14099999999999
34,82.61,93.83,92.204
35,82.89,94.09,92.26599999999999
36,83.3,93.96,92.38
37,83.24,94.13,92.47900000000001
38,83.34,93.97,92.51599999999999
39,83.59,94.08,92.60800000000002
40,83.4,94.05,92.67099999999998
41,83.67,94.19,92.715
42,84.09,94.37,92.85600000000002
43,82.89,94.43,92.783
44,84.28,94.43,93.047
45,84.31,94.48,93.11799999999998
46,84.63,94.61,93.169
47,84.73,94.54,93.26500000000001
48,84.45,94.65,93.282
49,84.64,94.69,93.365
50,85.43,94.68,93.445
51,83.91,94.73,93.375
52,84.79,94.71,93.473
53,85.75,94.76,93.61500000000001
54,85.04,94.83,93.59200000000001
55,85.09,94.95,93.674
56,85.41,94.99,93.77900000000001
57,85.28,94.96,93.749
58,85.07,95.07,93.79099999999998
59,85.02,95.21,93.872
60,85.26,95.12,93.917
61,85.02,95.33,93.931
62,86.22,95.26,94.09700000000001
63,85.42,95.32,94.04299999999999
64,84.14,95.4,93.97500000000001
65,86.19,95.49,94.224
66,86.3,95.48,94.26700000000001
67,86.12,95.56,94.283
68,86.37,95.6,94.35900000000001
69,86.86,95.66,94.437
70,86.66,95.67,94.451
71,87.56,95.79,94.59
72,87.39,95.8,94.59700000000001
73,87.15,95.72,94.559
74,87.87,95.84,94.708
75,87.77,95.86,94.70400000000001
76,88.01,95.97,94.801
77,87.54,95.96,94.77000000000001
78,88.4,96.1,94.925
79,88.61,96.09,94.96600000000001
80,88.51,96.1,94.98099999999998
81,89.65,96.17,95.12800000000001
82,89.3,96.15,95.151
83,89.75,96.24,95.207
84,89.63,96.2,95.22999999999999
85,90.43,96.18,95.332
86,90.09,96.21,95.301
87,90.23,96.26,95.347
88,90.67,96.27,95.428
89,90.98,96.29,95.49600000000001
90,91.21,96.38,95.54899999999999
91,91.25,96.38,95.59299999999999
92,91.77,96.41,95.68499999999999
93,91.84,96.49,95.67600000000002
94,92.29,96.46,95.769
95,92.38,96.54,95.81700000000001
96,92.52,96.56,95.833
97,92.57,96.57,95.86800000000002
98,92.56,96.63,95.902
99,92.67,96.65,95.966
100,92.69,96.67,95.965
