epoch,min,max,mean
0,9.2,10.96,10.09
1,40.4,40.96,40.742
2,44.86,45.89,45.352000000000004
3,46.21,48.2,47.174
4,47.72,49.67,48.577999999999996
5,47.74,50.58,49.5
6,49.92,50.96,50.29600000000001
7,50.28,51.46,50.888
8,50.83,51.48,51.116
9,51.23,52.61,52.05
10,51.35,52.28,51.876
11,51.8,52.74,52.358000000000004
12,52.57,53.18,52.818000000000005
13,52.57,53.36,53.0
14,52.56,53.3,52.948
15,52.53,53.71,53.052
16,51.96,53.76,53.202
17,52.92,54.0,53.36
18,53.4,53.95,53.718
19,52.94,54.09,53.414
20,53.16,54.22,53.870000000000005
21,53.46,54.09,53.79
22,53.71,54.32,54.077999999999996
23,53.92,54.23,54.064
24,52.66,54.53,53.831999999999994
25,52.87,54.2,53.83
26,53.32,54.5,53.902
27,54.09,54.49,54.251999999999995
28,53.9,54.15,54.010000000000005
29,53.86,54.54,54.16799999999999
30,53.8,54.57,54.315999999999995
31,54.31,54.65,54.431999999999995
32,54.21,54.73,54.46
33,53.45,54.83,54.446000000000005
34,53.86,54.82,54.501999999999995
35,54.11,54.75,54.366
36,53.46,54.87,54.35
37,53.04,54.87,54.362
38,54.48,54.66,54.56
39,54.29,54.9,54.660000000000004
40,54.42,54.75,54.574
41,54.49,54.79,54.64399999999999
42,54.03,54.79,54.516
43,54.23,54.81,54.504
44,53.99,54.75,54.42800000000001
45,54.19,54.5,54.339999999999996
46,54.15,54.8,54.54
47,53.99,54.89,54.498000000000005
48,54.6,55.16,54.779999999999994
49,54.21,54.8,54.593999999999994
50,53.72,54.9,54.5
51,54.04,54.86,54.55400000000001
52,54.13,54.76,54.43399999999999
53,54.19,54.78,54.444
54,54.05,54.51,54.348
55,54.21,54.8,54.501999999999995
56,53.39,54.61,54.16600000000001
57,54.36,54.93,54.65
58,53.8,55.54,54.577999999999996
59,53.93,54.67,54.42
60,54.41,54.57,54.48
61,54.29,54.96,54.63000000000001
62,54.21,55.05,54.69000000000001
63,54.26,54.68,54.45799999999999
64,54.49,54.66,54.598
65,54.21,54.9,54.548
66,54.56,55.15,54.757999999999996
67,54.21,54.85,54.556
68,54.11,54.92,54.507999999999996
69,54.09,54.74,54.522000000000006
70,54.36,54.92,54.61600000000001
71,54.37,54.87,54.55
72,53.88,54.47,54.286
73,54.24,54.49,54.41600000000001
74,53.68,54.74,54.42999999999999
75,54.11,54.6,54.398
76,54.05,54.59,54.39
77,53.92,54.63,54.35600000000001
78,53.95,54.6,54.391999999999996
79,54.07,54.66,54.426
80,54.21,54.59,54.444
81,54.09,54.59,54.267999999999994
82,53.77,54.49,54.275999999999996
83,53.91,54.54,54.18599999999999
84,53.32,54.18,53.90599999999999
85,54.14,54.59,54.358000000000004
86,53.9,54.44,54.239999999999995
87,53.97,54.68,54.294000000000004
88,53.85,54.36,54.144000000000005
89,53.84,54.34,54.162
90,54.06,54.56,54.278
91,53.33,54.43,54.03000000000001
92,54.16,54.6,54.38399999999999
93,54.24,54.37,54.31
94,54.03,54.46,54.19200000000001
95,53.69,54.22,54.084
96,53.99,54.57,54.314
97,53.74,54.4,54.112
98,53.85,54.34,54.14
99,53.77,54.65,54.032000000000004
100,53.74,54.41,54.108000000000004
