epoch,min,max,mean
0,6.64,13.04,9.812
1,65.49,83.11,76.53999999999999
2,76.54,88.71,82.02399999999999
3,79.47,88.0,84.90899999999999
4,82.4,88.72,85.17099999999998
5,83.73,91.08,86.531
6,83.87,91.77,87.548
7,84.67,92.54,87.99999999999999
8,84.12,92.71,88.62400000000001
9,87.21,92.87,90.09299999999999
10,88.18,92.97,90.643
11,88.85,93.06,91.43199999999999
12,89.53,93.28,92.071
13,91.15,93.44,92.43199999999999
14,91.82,93.62,92.639
15,92.25,94.0,92.94500000000001
16,92.29,94.13,93.087
17,92.24,94.26,93.262
18,92.47,94.44,93.356
19,92.6,94.36,93.43999999999998
20,92.86,94.58,93.65599999999999
21,92.87,94.84,93.762
22,92.92,94.79,93.859
23,92.98,95.04,93.95499999999998
24,93.08,94.95,94.03999999999999
25,93.14,95.14,94.18800000000002
26,93.16,95.16,94.29599999999999
27,93.41,95.38,94.43199999999999
28,93.61,95.47,94.53699999999999
29,93.82,95.38,94.57300000000001
30,93.92,95.43,94.70400000000001
31,93.9,95.53,94.768
32,94.02,95.59,94.85
33,93.92,95.64,94.869
34,94.11,95.62,94.944
35,94.32,95.89,95.01400000000001
36,94.4,95.8,95.096
37,94.22,95.88,95.171
38,94.43,96.01,95.22999999999999
39,94.59,95.96,95.294
40,94.7,96.12,95.38500000000002
41,94.53,96.06,95.44200000000001
42,94.78,96.13,95.53600000000002
43,94.81,96.21,95.613
44,94.86,96.25,95.66600000000001
45,94.88,96.2,95.738
46,94.96,96.36,95.83699999999999
47,95.0,96.25,95.847
48,95.04,96.4,95.914
49,95.23,96.48,95.973
50,95.28,96.37,96.00800000000001
51,95.3,96.51,96.06
52,95.16,96.53,96.085
53,95.33,96.63,96.158
54,95.35,96.55,96.18
55,95.4,96.72,96.23800000000001
56,95.46,96.7,96.263
57,95.44,96.74,96.30000000000001
58,95.62,96.76,96.339
59,95.58,96.77,96.36500000000001
60,95.51,96.75,96.376
61,95.77,96.92,96.46600000000001
62,95.77,96.83,96.49
63,95.88,97.01,96.54
64,95.93,97.15,96.563
65,95.97,97.04,96.59
66,95.98,97.09,96.64300000000001
67,95.98,97.15,96.68400000000001
68,96.03,97.08,96.696
69,96.11,97.16,96.725
70,96.16,97.19,96.722
71,96.24,97.11,96.80199999999999
72,96.33,97.22,96.842
73,96.32,97.24,96.888
74,96.23,97.11,96.842
75,96.35,97.3,96.88900000000001
76,96.38,97.29,96.92999999999999
77,96.47,97.3,96.96700000000001
78,96.42,97.28,96.965
79,96.46,97.28,96.994
80,96.32,97.28,96.98799999999999
81,96.46,97.24,97.015
82,96.58,97.32,97.054
83,96.53,97.51,97.086
84,96.51,97.38,97.082
85,96.58,97.41,97.08599999999998
86,96.65,97.41,97.13200000000002
87,96.63,97.43,97.15899999999999
88,96.64,97.49,97.149
89,96.76,97.5,97.183
90,96.79,97.53,97.203
91,96.61,97.5,97.203
92,96.8,97.52,97.24799999999999
93,96.77,97.54,97.24000000000002
94,96.85,97.55,97.26300000000002
95,96.82,97.47,97.268
96,96.88,97.54,97.278
97,96.9,97.49,97.27900000000001
98,96.94,97.52,97.32499999999999
99,96.95,97.55,97.32399999999998
100,96.91,97.61,97.327
