epoch,min,max,mean
0,2.2991944948832193,2.3059298197428384,2.3024305502573648
1,1.9663597345352173,1.9868423342704773,1.9794140895207721
2,1.6423378586769104,1.6556493838628132,1.6514255722363793
3,1.5908851623535156,1.598128656546275,1.5949282368024191
4,1.562606116135915,1.571260650952657,1.5684505164623261
5,1.5454963048299153,1.553217609723409,1.5502084493637085
6,1.533377230167389,1.539456884066264,1.5372819165388742
7,1.5252763430277507,1.5297165711720784,1.5280536194642385
8,1.5184354782104492,1.5227713584899902,1.5208571592966715
9,1.5135146776835124,1.5166050990422566,1.5150949358940122
10,1.5088976621627808,1.5116740465164185,1.5102156221866607
11,1.5049433906873066,1.5078781644503276,1.5061517119407655
12,1.5013826886812847,1.5040682951609294,1.5025427242120108
13,1.4980093439420064,1.5011672377586365,1.4993482172489165
14,1.4950270255406697,1.4980189005533855,1.496487271785736
15,1.4927966396013896,1.4956561923027039,1.4938909510771432
16,1.489769995212555,1.493534008661906,1.491666986544927
17,1.488261918226878,1.490621010462443,1.4895117819309236
18,1.4866937001546223,1.4889358083407085,1.4877850691477459
19,1.4848998188972473,1.487044890721639,1.4860917250315349
20,1.4836585124333699,1.4855635364850361,1.484617598851522
21,1.4823864897092183,1.4844310283660889,1.483356652657191
22,1.4811459581057231,1.4829072157541912,1.481944020589193
23,1.4800135294596355,1.4815955360730488,1.4808806498845417
24,1.4787944157918294,1.4809956749280293,1.4798254708449046
25,1.4779852430025737,1.479777713616689,1.4789120972156526
26,1.4772492051124573,1.478778342405955,1.477985042333603
27,1.4763479828834534,1.4777825077374775,1.477136810620626
28,1.4756611386934917,1.477469523747762,1.4765572150548298
29,1.4748449524243672,1.476794163386027,1.4758765776952107
30,1.4743504126866658,1.4759872953097026,1.475231752792994
31,1.4736432234446208,1.4752219716707866,1.4745524605115254
32,1.4734496076901753,1.4747475186983745,1.474098231395086
33,1.4727545380592346,1.473986844221751,1.473524018128713
34,1.472296675046285,1.473580042521159,1.4730488459269206
35,1.4720637599627178,1.473194162050883,1.4726573745409648
36,1.4717561999956768,1.4728644291559856,1.4723637978235882
37,1.4713971018791199,1.4723262389500935,1.4719351490338646
38,1.4708512822786968,1.4721739292144775,1.4717135032018027
39,1.4706803957621257,1.4718984166781108,1.4714310546716054
40,1.4703097343444824,1.4715570608774822,1.4710930585861206
41,1.4701152245203655,1.4713150262832642,1.4708818713823955
42,1.4699089924494426,1.470998744169871,1.4705700715382892
43,1.4695467352867126,1.470721443494161,1.4702903429667153
44,1.4695107738176982,1.4702090819676716,1.4699622988700867
45,1.4691492915153503,1.470341980457306,1.4698290924231212
46,1.4689225554466248,1.470099647839864,1.4695869008700053
47,1.468705137570699,1.4699356158574421,1.469403487443924
48,1.4685257871945698,1.4700016180674236,1.4692794660727184
49,1.468625545501709,1.469610333442688,1.4691175242265067
50,1.4683080315589905,1.4695361455281575,1.4689186016718547
51,1.4681882858276367,1.4693541924158733,1.4687223831812541
52,1.4681781927744548,1.4691656827926636,1.4686378498872121
53,1.4679796695709229,1.469070017337799,1.4685522178808847
54,1.467755417029063,1.4690968195597331,1.468356990814209
55,1.4677314162254333,1.4686267574628193,1.4681996067365009
56,1.467642605304718,1.4688610633214314,1.4682061394055685
57,1.4675078988075256,1.4686548312505086,1.4680764118830363
58,1.4672605395317078,1.468547284603119,1.4678839107354482
59,1.4671688675880432,1.468390703201294,1.4678399920463563
60,1.4672207633654277,1.4682036836942036,1.4677414695421853
61,1.4670531352361043,1.4684336185455322,1.4676972230275473
62,1.466885248819987,1.4681639671325684,1.4674597998460135
63,1.4670330286026,1.468124270439148,1.4675311048825583
64,1.4670069615046184,1.467917561531067,1.467380964756012
65,1.4668933550516765,1.4678492943445842,1.4673402130603792
66,1.4665743509928386,1.4676830569903057,1.4672618408997855
67,1.4666609366734822,1.4675426284472148,1.4671460072199505
68,1.4666518370310466,1.4675832788149517,1.4671559671560925
69,1.466594974199931,1.4679837226867676,1.467093535264333
70,1.4665543635686238,1.4674476583798726,1.4669944524765017
71,1.466417948404948,1.467216432094574,1.4668913543224333
72,1.4664048949877422,1.4674015243848164,1.4669423361619314
73,1.4664664268493652,1.4674209753672283,1.466912027200063
74,1.46621972322464,1.4672011335690816,1.4668082873026531
75,1.4663640260696411,1.4670806924502056,1.4667632460594178
76,1.466385265191396,1.4672394593556721,1.4668326377868652
77,1.466204305489858,1.4669986764589946,1.4666331370671588
78,1.4661945303281148,1.4671558539072673,1.4666164100170136
79,1.466208855311076,1.467180609703064,1.4666090846061708
80,1.4661285678545635,1.4668353994687398,1.466551266113917
81,1.4662029941876729,1.4670810500780742,1.4665377696355184
82,1.4662436644236247,1.4668492674827576,1.4665479540824888
83,1.4660703738530476,1.4668098092079163,1.4664708654085794
84,1.4660358826319377,1.4668571551640828,1.4664584676424661
85,1.4660062392552693,1.466746727625529,1.466400084892909
86,1.4660931626955669,1.4667896231015523,1.4663926939169565
87,1.466064214706421,1.4667991399765015,1.4663638989130656
88,1.4659243027369182,1.4667392373085022,1.4663450837135312
89,1.4658875862757366,1.4665624101956685,1.4662796636422475
90,1.4660162925720215,1.4665437539418538,1.4662759522596995
91,1.4659237265586853,1.466656764348348,1.4661948502063749
92,1.4660233060518901,1.466533621152242,1.4662322223186492
93,1.4658778707186382,1.4667056997617085,1.4661632657051085
94,1.4658396244049072,1.466512123743693,1.4661934653917947
95,1.465779463450114,1.4663229982058208,1.4661266525586447
96,1.4658527771631877,1.4664511680603027,1.4661266346772512
97,1.4656644264856975,1.4664766192436218,1.4661363303661346
98,1.465936501820882,1.4664378960927327,1.4661699434121451
99,1.4658593535423279,1.4663054744402568,1.466115899880727
100,1.4657840530077617,1.4664153655370076,1.466074866056442
