losses,accuracies,cum_times
"[2.4166061878204346, 2.1640668710072837, 2.154569466908773, 1.9132076303164165, 2.000512262185415, 1.839928925037384, 1.6902553637822468, 1.608469565709432, 1.5815364917119343, 1.5741544167200725, 1.5677311619122822, 1.5633160471916199, 1.5606610973676045, 1.5587400396664937, 1.5588144858678181, 1.5572266976038616, 1.5554397503534954, 1.5667892495791118, 1.5574617584546406, 1.563287615776062, 1.5562440554300945, 1.556544343630473, 1.552205224831899, 1.5510171850522358, 1.5508143504460652, 1.5507837335268657, 1.549681027730306, 1.549906035264333, 1.550016979376475, 1.550336221853892, 1.54952472448349, 1.5485303401947021, 1.5489420493443806, 1.5481231212615967, 1.547920008500417, 1.5492449402809143, 1.549203356107076, 1.5490627884864807, 1.5493414004643757, 1.5483989516894023, 1.5473583141962688, 1.5479969183603923, 1.548555354277293, 1.5488826036453247, 1.548493484656016, 1.5490795969963074, 1.5483360687891643, 1.5482489665349324, 1.5476657549540203, 1.54813152551651, 1.5476179718971252, 1.5490283370018005, 1.5480384826660156, 1.548590362071991, 1.5483161012331645, 1.547892987728119, 1.5485183199246724, 1.5484384695688884, 1.5475927193959553, 1.5483678976694744, 1.5479183395703633, 1.548591156800588, 1.548267940680186, 1.5481127103169758, 1.5485594868659973, 1.5481999317804973, 1.547908067703247, 1.5481703678766887, 1.5482722918192546, 1.54844997326533, 1.5487444798151653, 1.5485394994417827, 1.548802375793457, 1.5481740633646648, 1.548087974389394, 1.5484178860982258, 1.548548956712087, 1.5476656754811604, 1.5481276909510295, 1.548053999741872, 1.547844151655833, 1.548696259657542, 1.548141062259674, 1.5480182766914368, 1.5477139155069988, 1.5474987824757893, 1.5469079613685608, 1.5477460225423176, 1.5487401286760967, 1.5481790105501811, 1.5481314460436504, 1.5477362672487895, 1.5470752318700154, 1.54818061987559, 1.5479831496874492, 1.5482642253239949, 1.5474574565887451, 1.5481016238530476, 1.5477618773778279, 1.5477863550186157, 1.5475728909174602]","[10.36, 10.01, 55.8, 28.3, 41.87, 49.02, 71.64, 83.56, 85.24, 86.44, 86.98, 87.42, 87.51, 87.63, 87.81, 87.69, 87.76, 86.51, 87.52, 87.73, 87.26, 87.88, 88.21, 88.2, 88.28, 88.39, 88.34, 88.35, 88.39, 88.33, 88.44, 88.38, 88.45, 88.41, 88.5, 88.39, 88.43, 88.5, 88.47, 88.41, 88.39, 88.43, 88.39, 88.42, 88.46, 88.48, 88.49, 88.4, 88.51, 88.52, 88.51, 88.43, 88.48, 88.48, 88.46, 88.45, 88.52, 88.5, 88.48, 88.42, 88.4, 88.44, 88.47, 88.4, 88.43, 88.45, 88.52, 88.52, 88.5, 88.49, 88.47, 88.5, 88.48, 88.5, 88.5, 88.45, 88.48, 88.48, 88.5, 88.5, 88.53, 88.54, 88.53, 88.54, 88.51, 88.53, 88.56, 88.56, 88.53, 88.52, 88.52, 88.54, 88.52, 88.52, 88.52, 88.52, 88.52, 88.53, 88.54, 88.54, 88.55]","[ 2.54706192,3.4943285,4.26641893,4.82090044,5.22600293,5.60467935,6.1771996,6.88569736,7.58996797,8.29571271,8.7391355,9.19500422,9.6416409,10.14899564,10.66073704,11.21513629,11.85658932,12.59347963,13.16803718,13.97481585,14.62626386,15.37319899,15.76503181,16.14964199,16.60112023,17.12167525,17.41204476,17.87276435,18.34254766,18.91281891,19.45095515,19.95887661,20.29608345,20.73455095,21.624506,22.05826879,22.53667164,23.03434134,23.3392458,23.67066216,24.16975188,24.63401866,25.14626813,25.67484117,26.19181037,26.70464563,27.18222618,27.53543353,28.06805539,28.44670224,28.88640618,29.62023616,30.06646585,30.34919453,31.05159521,31.53659248,32.02973342,32.40965438,32.81263661,33.15925646,33.49067354,33.9084568,34.35764313,34.93089628,35.39746833,35.86254096,36.35354233,36.73490238,37.06766295,37.55265117,37.86039305,38.14443111,38.57564116,38.89761829,39.28436422,39.75211406,40.20996451,40.64079356,41.12028289,41.41034245,41.74680471,42.08142543,42.49951482,42.7900877,43.06135654,43.44364858,43.81973457,44.10724735,44.38867283,44.80327845,45.08116031,45.36571622,45.63861895,45.90993071,46.18207598,46.4546051,46.72691345,47.02972293,47.30390263,47.57616019,47.87792635]"
"[2.4373819828033447, 2.2301146586736045, 2.1806451082229614, 2.050855358441671, 2.013847986857096, 1.9758538603782654, 1.8230587840080261, 1.7526987791061401, 1.6209781567255657, 1.549906849861145, 1.4992896715799968, 1.4876405795415242, 1.4786916971206665, 1.4758682052294414, 1.4743444720904033, 1.4730526407559712, 1.4728415807088215, 1.4717741807301838, 1.4702333410580952, 1.4696765542030334, 1.4695347746213276, 1.4810577432314556, 1.4832752346992493, 1.48593403895696, 1.4892190893491108, 1.4941038688023884, 1.4734776417414348, 1.4694411357243855, 1.467267135779063, 1.4681439797083538, 1.467025101184845, 1.466066877047221, 1.4655898412068684, 1.465343455473582, 1.4659449259440105, 1.4659936626752217, 1.4671018918355305, 1.4657120903333027, 1.4644874334335327, 1.4645603100458782, 1.464472194512685, 1.4643157521883647, 1.4642825524012248, 1.4668542742729187, 1.464428226153056, 1.4641244610150654, 1.4642463723818462, 1.4640523592631023, 1.464067538579305, 1.4642306566238403, 1.4639907479286194, 1.464116136233012, 1.4638846516609192, 1.464037795861562, 1.4639865557352703, 1.4639155268669128, 1.46383935213089, 1.4638444979985554, 1.4638502597808838, 1.4639211297035217, 1.4639491041501362, 1.4638630946477253, 1.4637303153673809, 1.4638505180676777, 1.4637808203697205, 1.4637432893117268, 1.4638747771581013, 1.4639396866162617, 1.4637556076049805, 1.4638362924257915, 1.4637260437011719, 1.4636186361312866, 1.463668127854665, 1.4637547135353088, 1.4637479186058044, 1.4638309876124065, 1.4637410442034404, 1.463797112305959, 1.4638795455296834, 1.4637652436892192, 1.4636034766832988, 1.4638858834902446, 1.463738699754079, 1.463759978612264, 1.463875909646352, 1.4637372493743896, 1.4636544187863667, 1.4636909166971843, 1.4636598825454712, 1.4636786381403606, 1.4636781215667725, 1.463658372561137, 1.4636693000793457, 1.4638143181800842, 1.4635675549507141, 1.4636886517206829, 1.463742196559906, 1.463818113009135, 1.463636338710785, 1.4637808601061504, 1.4635995427767436]","[11.36, 15.12, 27.15, 46.09, 62.03, 47.25, 68.08, 73.64, 92.25, 83.37, 95.65, 96.29, 96.78, 96.95, 97.08, 97.05, 97.25, 97.25, 97.35, 97.5, 97.51, 94.96, 96.04, 96.4, 95.8, 95.67, 97.23, 97.51, 97.57, 97.32, 97.55, 97.66, 97.67, 97.76, 97.41, 97.31, 97.46, 97.8, 97.94, 97.94, 98.0, 97.97, 97.98, 97.61, 97.93, 97.97, 97.97, 98.01, 97.96, 97.99, 97.9, 97.94, 98.02, 98.0, 98.05, 98.01, 97.93, 97.98, 98.0, 97.99, 97.98, 98.0, 98.0, 98.02, 98.02, 98.06, 98.04, 98.05, 98.02, 98.0, 98.01, 98.05, 98.04, 98.01, 98.0, 98.02, 98.02, 98.0, 98.06, 98.04, 98.07, 98.06, 98.09, 98.1, 98.08, 98.09, 98.09, 98.1, 98.1, 98.09, 98.08, 98.08, 98.04, 98.03, 98.04, 98.05, 98.05, 98.03, 98.05, 98.06, 98.05]","[1.90446377e-02,5.82377911e-01,9.89419222e-01,1.62278557e+00,2.38323307e+00,3.03716135e+00,3.66437674e+00,4.17648816e+00,4.83340192e+00,5.54995418e+00,6.11264396e+00,6.90222740e+00,7.39752460e+00,7.97496367e+00,8.64245629e+00,9.34254432e+00,1.00492086e+01,1.07430568e+01,1.14639013e+01,1.21884694e+01,1.29482636e+01,1.37580764e+01,1.45386176e+01,1.53555751e+01,1.61777883e+01,1.69658196e+01,1.77060618e+01,1.83832595e+01,1.89600911e+01,1.97017777e+01,2.04145582e+01,2.08065891e+01,2.13018153e+01,2.18483679e+01,2.25826588e+01,2.33363636e+01,2.41298981e+01,2.49118087e+01,2.55395441e+01,2.60018890e+01,2.64572561e+01,2.69116478e+01,2.73782568e+01,2.81342912e+01,2.87670672e+01,2.92358997e+01,2.96554554e+01,3.00491095e+01,3.05892115e+01,3.10273051e+01,3.16291506e+01,3.23353782e+01,3.28733747e+01,3.31687803e+01,3.36452608e+01,3.41578455e+01,3.46638374e+01,3.52490480e+01,3.57583253e+01,3.62816384e+01,3.67915900e+01,3.71238496e+01,3.75847225e+01,3.79578896e+01,3.83092465e+01,3.85936880e+01,3.90688043e+01,3.95648129e+01,3.99894226e+01,4.02775998e+01,4.06604812e+01,4.09448490e+01,4.12235520e+01,4.17456133e+01,4.21353424e+01,4.27210491e+01,4.32285435e+01,4.36968513e+01,4.40588644e+01,4.44423413e+01,4.47845931e+01,4.50776000e+01,4.53501439e+01,4.56639528e+01,4.59561014e+01,4.62347462e+01,4.65487738e+01,4.68364005e+01,4.71105580e+01,4.74287412e+01,4.77287638e+01,4.82299960e+01,4.85054030e+01,4.87852249e+01,4.91924913e+01,4.94744096e+01,4.97510345e+01,5.00279319e+01,5.03048768e+01,5.05850773e+01,5.08681741e+01]"
"[2.4252963066101074, 1.7360881765683491, 1.7660600940386455, 1.9844509959220886, 2.1072123845418296, 1.7912424008051555, 1.5885071158409119, 1.5368099013964336, 1.4961796402931213, 1.4877359867095947, 1.4842626253763835, 1.482478658358256, 1.4804270267486572, 1.4792875250180562, 1.47846257686615, 1.4778368671735127, 1.477106253306071, 1.4764042297999065, 1.4761356512705486, 1.4755403796831768, 1.4753825664520264, 1.4747014045715332, 1.4744071165720622, 1.4738943775494893, 1.4737790028254192, 1.4753587643305461, 1.4733455181121826, 1.4727590680122375, 1.4723204970359802, 1.4721882740656536, 1.4718074003855388, 1.4718209703763325, 1.4716593027114868, 1.4713440934816997, 1.471020221710205, 1.4710959990819295, 1.4710041483243306, 1.4707021911938984, 1.4710426529248555, 1.469824532667796, 1.4699821472167969, 1.4696953892707825, 1.4698464671770732, 1.469856858253479, 1.4698366522789001, 1.4697061777114868, 1.4694302678108215, 1.469085156917572, 1.4691758354504902, 1.469298541545868, 1.469355046749115, 1.4692369500796, 1.4689924319585164, 1.4687652985254924, 1.4688040415445964, 1.4689929087956746, 1.4686004320780437, 1.4686386982599895, 1.468679964542389, 1.4683897693951924, 1.468565841515859, 1.468369682629903, 1.468336820602417, 1.4684118429819744, 1.4684025645256042, 1.4683936834335327, 1.4683495163917542, 1.468280017375946, 1.4677343765894573, 1.4677483439445496, 1.4678126573562622, 1.4678598642349243, 1.4678086042404175, 1.4803958932558696, 1.4691746830940247, 1.4676700035730998, 1.467438280582428, 1.4671197930971782, 1.4672629435857136, 1.4669914444287617, 1.4668477574984233, 1.4668275713920593, 1.4668540159861247, 1.4667235016822815, 1.4666086435317993, 1.4666939576466878, 1.4666118224461873, 1.466587523619334, 1.466428538163503, 1.4665398399035137, 1.466433584690094, 1.466591517130534, 1.4664239287376404, 1.4662082990010579, 1.466406524181366, 1.4662201205889385, 1.4663995504379272, 1.4660460352897644, 1.4663405617078145, 1.4663203557332356, 1.466258982817332]","[8.52, 80.03, 32.49, 28.14, 21.21, 59.67, 74.26, 92.58, 95.13, 95.94, 96.13, 96.21, 96.4, 96.48, 96.6, 96.61, 96.64, 96.73, 96.78, 96.78, 96.83, 96.86, 96.93, 96.91, 97.04, 96.91, 97.14, 97.1, 97.15, 97.19, 97.07, 97.2, 97.27, 97.31, 97.18, 97.32, 97.31, 97.27, 97.39, 97.4, 97.43, 97.4, 97.48, 97.45, 97.49, 97.46, 97.52, 97.59, 97.55, 97.59, 97.58, 97.63, 97.54, 97.57, 97.61, 97.57, 97.59, 97.68, 97.68, 97.7, 97.63, 97.71, 97.66, 97.69, 97.58, 97.63, 97.58, 97.63, 97.67, 97.75, 97.7, 97.77, 97.7, 95.45, 97.55, 97.63, 97.7, 97.63, 97.67, 97.7, 97.75, 97.85, 97.75, 97.67, 97.8, 97.8, 97.9, 97.82, 97.82, 97.82, 97.82, 97.83, 97.76, 97.88, 97.85, 97.93, 98.0, 97.97, 97.91, 97.94, 97.92]","[1.90532207e-02,6.74519539e-01,1.48005414e+00,2.08258319e+00,2.49952793e+00,2.91695070e+00,3.60346937e+00,4.31296754e+00,4.94732118e+00,5.43916202e+00,5.91246843e+00,6.41563916e+00,6.90596199e+00,7.35440731e+00,7.78160882e+00,8.25265503e+00,8.81452608e+00,9.34509802e+00,9.76229000e+00,1.02492189e+01,1.08642366e+01,1.14237614e+01,1.20498669e+01,1.26096370e+01,1.32208247e+01,1.39159300e+01,1.44440384e+01,1.49308515e+01,1.54572184e+01,1.59042871e+01,1.64067926e+01,1.70816803e+01,1.75757504e+01,1.80661991e+01,1.85129409e+01,1.89619358e+01,1.94255915e+01,2.00422630e+01,2.07163277e+01,2.12925599e+01,2.18850892e+01,2.24358573e+01,2.29363120e+01,2.33446066e+01,2.39093442e+01,2.45177066e+01,2.49604316e+01,2.55144241e+01,2.61632118e+01,2.69176767e+01,2.74983742e+01,2.79951229e+01,2.85053608e+01,2.90123308e+01,2.94635582e+01,3.01966472e+01,3.07596421e+01,3.12886739e+01,3.19364543e+01,3.23806348e+01,3.30240889e+01,3.36654623e+01,3.40941141e+01,3.47209709e+01,3.52762127e+01,3.60264919e+01,3.66861248e+01,3.74471452e+01,3.79053369e+01,3.83203270e+01,3.87920284e+01,3.92913756e+01,3.98577845e+01,4.06417758e+01,4.12363255e+01,4.16244335e+01,4.20155451e+01,4.24604108e+01,4.29495952e+01,4.35556619e+01,4.42316029e+01,4.46855469e+01,4.51632335e+01,4.56136293e+01,4.61650150e+01,4.66030257e+01,4.69816020e+01,4.74324243e+01,4.78383849e+01,4.82691054e+01,4.86696184e+01,4.91577191e+01,4.96374397e+01,5.02885661e+01,5.08470571e+01,5.13017981e+01,5.17318940e+01,5.20184548e+01,5.22989035e+01,5.26202941e+01,5.29104106e+01]"
"[2.414491653442383, 1.9553393324216206, 1.8217507402102153, 1.7167043685913086, 1.561249812444051, 1.523998002211253, 1.4918485085169475, 1.4847443103790283, 1.482032795747121, 1.4779775738716125, 1.4765331745147705, 1.4763486584027607, 1.4787704149882, 1.492511471112569, 1.4762237866719563, 1.4731528957684834, 1.4716759125391643, 1.4710479180018108, 1.4710939526557922, 1.4702921112378438, 1.4705232977867126, 1.4700529177983601, 1.4691124359766643, 1.469301203886668, 1.468779742717743, 1.468868652979533, 1.4688379168510437, 1.4734819332758586, 1.4682358304659526, 1.46776016553243, 1.46788090467453, 1.4682482083638508, 1.4700852831204732, 1.4703012704849243, 1.4683054486910503, 1.470400869846344, 1.4675122896830242, 1.4671218991279602, 1.4669368465741475, 1.4666731158892314, 1.4666442672411601, 1.466423014799754, 1.4667078057924907, 1.4662719170252483, 1.466357986132304, 1.4662131269772847, 1.4660617907842, 1.4661760926246643, 1.466746946175893, 1.4662442406018574, 1.465902308622996, 1.466022829214732, 1.4659810066223145, 1.4658303459485371, 1.465671181678772, 1.468022088209788, 1.4677668611208599, 1.4658696452776592, 1.465758204460144, 1.4656651417414348, 1.4658328692118328, 1.4656042257944744, 1.4667892456054688, 1.4653955499331157, 1.4654244581858318, 1.4652349551518757, 1.4652897119522095, 1.4650713801383972, 1.4651514689127605, 1.4650302131970723, 1.4650723139444988, 1.465105374654134, 1.4650965531667073, 1.4650127092997234, 1.4648574789365132, 1.4649054606755574, 1.464868426322937, 1.465091347694397, 1.4650010069211323, 1.4649740656216939, 1.4649253090222676, 1.464827835559845, 1.4650043646494548, 1.4647494753201802, 1.4647078116734822, 1.4648910562197368, 1.464877148469289, 1.4650105237960815, 1.4648921291033428, 1.4649162888526917, 1.464791178703308, 1.4647613962491353, 1.4648914535840352, 1.464856704076131, 1.4649121363957722, 1.4648722012837727, 1.464766224225362, 1.464898943901062, 1.4648718635241191, 1.464763581752777, 1.4648042519887288]","[11.15, 50.83, 54.73, 59.82, 88.91, 94.75, 95.62, 95.46, 96.46, 96.65, 96.67, 96.59, 96.44, 94.42, 96.86, 97.12, 97.22, 97.23, 97.29, 97.29, 97.41, 97.33, 97.4, 97.3, 97.28, 97.19, 97.1, 97.29, 97.44, 97.43, 97.48, 97.36, 96.74, 97.43, 97.34, 96.64, 97.49, 97.58, 97.57, 97.59, 97.69, 97.66, 97.7, 97.71, 97.72, 97.81, 97.78, 97.72, 97.69, 97.65, 97.84, 97.84, 97.81, 97.85, 97.81, 97.17, 97.17, 97.62, 97.79, 97.81, 97.6, 97.75, 97.6, 97.75, 97.73, 97.85, 97.9, 97.9, 97.9, 97.78, 97.94, 97.85, 97.86, 97.87, 97.96, 97.89, 97.86, 97.92, 97.97, 97.87, 97.92, 97.89, 97.93, 98.0, 97.95, 98.0, 97.98, 97.96, 97.97, 97.99, 97.99, 98.0, 97.95, 97.95, 97.95, 98.03, 98.04, 98.03, 98.01, 97.99, 98.0]","[1.91252232e-02,6.52177334e-01,1.35426402e+00,1.99058437e+00,2.77765489e+00,3.59191656e+00,4.27663016e+00,4.97228622e+00,5.67346120e+00,6.12523413e+00,6.70070481e+00,7.37807226e+00,8.07888460e+00,8.84065509e+00,9.52213120e+00,9.91646004e+00,1.04468105e+01,1.09950757e+01,1.14959416e+01,1.19907229e+01,1.26353033e+01,1.32034469e+01,1.37299578e+01,1.42463000e+01,1.47425680e+01,1.55138404e+01,1.62801945e+01,1.70285511e+01,1.74688287e+01,1.77625093e+01,1.83328438e+01,1.90636885e+01,1.98426201e+01,2.05631313e+01,2.13384721e+01,2.20872293e+01,2.26238127e+01,2.30877674e+01,2.37311285e+01,2.42626832e+01,2.48126702e+01,2.52701132e+01,2.58033412e+01,2.63720016e+01,2.69562252e+01,2.74511642e+01,2.80074673e+01,2.86637576e+01,2.93397987e+01,2.99009771e+01,3.05430489e+01,3.11725621e+01,3.17701859e+01,3.23568680e+01,3.29068611e+01,3.36338375e+01,3.42950673e+01,3.48332419e+01,3.54617205e+01,3.60920434e+01,3.67988923e+01,3.75393555e+01,3.81643643e+01,3.86412158e+01,3.91556880e+01,3.95412061e+01,3.99965894e+01,4.03437545e+01,4.09675882e+01,4.15558324e+01,4.19958336e+01,4.24306977e+01,4.29383230e+01,4.33484368e+01,4.38514614e+01,4.43097770e+01,4.48924630e+01,4.52817736e+01,4.57104838e+01,4.60320039e+01,4.63657532e+01,4.69906902e+01,4.73729799e+01,4.78013465e+01,4.82690251e+01,4.88902371e+01,4.94352877e+01,5.00802310e+01,5.03552299e+01,5.06320384e+01,5.09050360e+01,5.11779647e+01,5.14557729e+01,5.19773257e+01,5.26107056e+01,5.30554252e+01,5.33880661e+01,5.36667480e+01,5.39844766e+01,5.43125918e+01,5.45901248e+01]"
"[2.4006857872009277, 1.8362961610158284, 1.6129891475041707, 1.6394090453783672, 1.6267197529474895, 1.5735604166984558, 1.5373799204826355, 1.4845703641573589, 1.4783085187276204, 1.4762304027875264, 1.4747316042582195, 1.4736906091372173, 1.4734077254931133, 1.4716597994168599, 1.471088131268819, 1.4701207876205444, 1.4694815476735432, 1.4695869485537212, 1.468936065832774, 1.4682918787002563, 1.467964192231496, 1.4679842988650005, 1.4676184455553691, 1.46733162800471, 1.4672457575798035, 1.4672118425369263, 1.469848891099294, 1.4769851167996724, 1.467745343844096, 1.467246413230896, 1.4671751260757446, 1.466697136561076, 1.466665546099345, 1.466183344523112, 1.4659544030825298, 1.4658225973447163, 1.4657559593518574, 1.4654248555501301, 1.4653370181719463, 1.465480347474416, 1.4653700987497966, 1.4651357928911846, 1.4659960865974426, 1.4682928323745728, 1.4654876391092937, 1.4649348457654316, 1.4648362596829732, 1.4653396209081013, 1.4656281073888142, 1.4677663842837017, 1.4697762330373128, 1.466783305009206, 1.4663087924321492, 1.4656850496927898, 1.4654591878255208, 1.4650918841362, 1.464856485525767, 1.464725136756897, 1.4647407134373982, 1.464620848496755, 1.464556892712911, 1.4646626114845276, 1.4645138184229534, 1.4645429253578186, 1.4643432100613911, 1.4644200205802917, 1.4643428524335225, 1.464496870835622, 1.4644023180007935, 1.464303473631541, 1.464403748512268, 1.4643690586090088, 1.4644469221433003, 1.4643133878707886, 1.464273472627004, 1.4642610947291057, 1.4643163084983826, 1.4642902215321858, 1.464404861132304, 1.4642371932665508, 1.464303731918335, 1.4643465081850688, 1.4644434253374736, 1.4642924269040425, 1.4643614490826924, 1.4641786615053813, 1.4642256498336792, 1.4642707506815593, 1.464104990164439, 1.4641522566477458, 1.4641913771629333, 1.4641467928886414, 1.4641619722048442, 1.4641641974449158, 1.465476393699646, 1.4651548663775127, 1.464202841122945, 1.4639395872751872, 1.4640015761057537, 1.4640790224075317, 1.4639217058817546]","[10.81, 71.14, 90.31, 91.2, 86.32, 91.63, 95.48, 96.22, 96.85, 96.96, 96.78, 97.09, 97.05, 97.23, 97.29, 97.52, 97.44, 97.6, 97.74, 97.7, 97.67, 97.73, 97.7, 97.86, 97.77, 97.8, 95.92, 97.15, 97.5, 97.54, 97.53, 97.66, 97.71, 97.82, 97.84, 97.86, 97.77, 97.95, 97.91, 97.89, 97.99, 97.93, 97.26, 97.76, 97.93, 97.91, 97.72, 97.8, 97.56, 97.31, 97.28, 97.44, 97.51, 97.6, 97.61, 97.58, 97.69, 97.72, 97.77, 97.84, 97.74, 97.85, 97.89, 97.91, 97.98, 97.97, 98.01, 97.95, 98.05, 98.04, 98.05, 98.03, 98.06, 98.07, 98.09, 98.06, 98.03, 98.05, 98.07, 98.1, 98.11, 98.12, 98.11, 98.1, 98.15, 98.1, 98.17, 98.12, 98.13, 98.09, 98.15, 98.17, 98.13, 98.04, 97.91, 97.48, 97.95, 97.94, 97.95, 97.95, 98.02]","[1.90672874e-02,5.61659336e-01,1.34531069e+00,2.14185238e+00,2.96569920e+00,3.80728078e+00,4.60576844e+00,5.20528817e+00,5.82395601e+00,6.34999752e+00,7.08332181e+00,7.85667729e+00,8.62329865e+00,9.28735018e+00,9.91580486e+00,1.04442203e+01,1.11334054e+01,1.19046791e+01,1.25999346e+01,1.30980368e+01,1.37100091e+01,1.42002172e+01,1.47672381e+01,1.53676751e+01,1.58737447e+01,1.64852521e+01,1.72267337e+01,1.81056447e+01,1.87582910e+01,1.94863820e+01,2.02664950e+01,2.09924109e+01,2.17675080e+01,2.24724040e+01,2.29853692e+01,2.34760180e+01,2.42775946e+01,2.49952929e+01,2.55695059e+01,2.60174818e+01,2.65790987e+01,2.71955321e+01,2.79402986e+01,2.87458868e+01,2.95708561e+01,3.02553427e+01,3.10655570e+01,3.19041824e+01,3.27580996e+01,3.36006334e+01,3.43335252e+01,3.50371375e+01,3.57340362e+01,3.63519611e+01,3.68856530e+01,3.74961238e+01,3.79399605e+01,3.84868588e+01,3.91015599e+01,3.95346041e+01,3.98779504e+01,4.03211348e+01,4.07268386e+01,4.10222425e+01,4.14531312e+01,4.21619997e+01,4.27975743e+01,4.34677920e+01,4.38911252e+01,4.41847589e+01,4.46259456e+01,4.51199236e+01,4.58024826e+01,4.61953871e+01,4.65501993e+01,4.70040860e+01,4.75752618e+01,4.81561742e+01,4.85683117e+01,4.91192119e+01,4.96168294e+01,5.01367311e+01,5.07372322e+01,5.12137082e+01,5.16607325e+01,5.21706872e+01,5.26888850e+01,5.30752664e+01,5.35316522e+01,5.40523562e+01,5.44472549e+01,5.47242742e+01,5.50544519e+01,5.57606733e+01,5.66734014e+01,5.75231504e+01,5.82488246e+01,5.87413409e+01,5.93827310e+01,5.98665931e+01,6.03597283e+01]"
