epoch,min,max,mean
0,2.299234708150228,2.3059797286987305,2.302433649698893
1,2.2480523586273193,2.257657289505005,2.253718614578247
2,1.973661184310913,1.998403549194336,1.9895758152008056
3,1.9514729976654053,1.9752477407455444,1.9661581993103028
4,1.9307730197906494,1.9535953998565674,1.9444896101951599
5,1.9112598896026611,1.9331729412078857,1.9240958571434021
6,1.8927687406539917,1.913838267326355,1.9047333240509032
7,1.8752210140228271,1.8954575061798096,1.8862923741340638
8,1.8585909605026245,1.8779432773590088,1.8687416195869446
9,1.8428668975830078,1.861257553100586,1.8520778179168702
10,1.6317121982574463,1.8392070531845093,1.6964754581451416
11,1.6267759799957275,1.82407546043396,1.6693729519844056
12,1.6246470212936401,1.6325839757919312,1.6286280274391174
13,1.6046202182769775,1.6269110441207886,1.6214396357536316
14,1.6014407873153687,1.62468421459198,1.615224254131317
15,1.598686695098877,1.6231268644332886,1.6128718376159668
16,1.5962135791778564,1.6220757961273193,1.6108329534530639
17,1.593948245048523,1.6210473775863647,1.6090086340904235
18,1.591863989830017,1.6200412511825562,1.607288908958435
19,1.5899471044540405,1.6190546751022339,1.6056650400161743
20,1.5881866216659546,1.618088722229004,1.6041367650032043
21,1.5865811109542847,1.6171417236328125,1.6027156949043273
22,1.5851472616195679,1.6162126064300537,1.6014304518699647
23,1.5838568210601807,1.6152995824813843,1.5963378310203553
24,1.5824863910675049,1.6144030094146729,1.5930389761924744
25,1.5680288076400757,1.6046056747436523,1.586299180984497
26,1.567007064819336,1.6035422086715698,1.5848696827888489
27,1.5661475658416748,1.6028242111206055,1.5837186574935913
28,1.5653667449951172,1.5898311138153076,1.5810821771621704
29,1.5646437406539917,1.589058756828308,1.5801386952400207
30,1.5639690160751343,1.588417410850525,1.5758045196533204
31,1.5633375644683838,1.587798833847046,1.574878466129303
32,1.5627431869506836,1.5872001647949219,1.574104332923889
33,1.5593035221099854,1.582385540008545,1.571680223941803
34,1.5584826469421387,1.5818121433258057,1.570860505104065
35,1.557742953300476,1.5811254978179932,1.5700868844985962
36,1.5570696592330933,1.5771126747131348,1.5667027950286865
37,1.5564545392990112,1.5764329433441162,1.565979778766632
38,1.5513722896575928,1.5757849216461182,1.563912570476532
39,1.5504779815673828,1.5751659870147705,1.5631920456886292
40,1.549646258354187,1.5745724439620972,1.5614913940429687
41,1.5488739013671875,1.5740017890930176,1.559796118736267
42,1.548154592514038,1.5734509229660034,1.5591583013534547
43,1.547485113143921,1.5657585859298706,1.5567158341407776
44,1.5450329780578613,1.5651953220367432,1.5552859902381897
45,1.5439541339874268,1.5646445751190186,1.5546553492546082
46,1.5429635047912598,1.5641040802001953,1.5522876620292663
47,1.540632963180542,1.5635716915130615,1.5507444858551025
48,1.5383423566818237,1.5630462169647217,1.5499127149581908
49,1.5364311933517456,1.5625250339508057,1.5491554260253906
50,1.5348575115203857,1.5620074272155762,1.5484654664993287
51,1.5336239337921143,1.56149423122406,1.547427523136139
52,1.532789945602417,1.5609817504882812,1.5468034505844117
53,1.532218337059021,1.560471773147583,1.546242928504944
54,1.5319575071334839,1.5599631071090698,1.5457416892051696
55,1.5317068099975586,1.5594557523727417,1.5452648162841798
56,1.5314655303955078,1.5589475631713867,1.5448087573051452
57,1.5312330722808838,1.5584404468536377,1.5434045314788818
58,1.5310086011886597,1.5579347610473633,1.5420981764793396
59,1.5307915210723877,1.5574278831481934,1.5415642142295838
60,1.5305827856063843,1.5569212436676025,1.5402854800224304
61,1.530380129814148,1.5564154386520386,1.5397420525550842
62,1.530184030532837,1.5559099912643433,1.5392234325408936
