Epoch,Loss,Accuracy,Time,Memory_Profiler,Memory_Allocated
1,7.12109375,0.02,14.354499000000006,0.1204971520000027,0.289629184
2,7.12109375,0.02,22.967442000000005,-0.01889177599999865,0.265636864
3,7.12109375,0.02,33.792992000000005,0.043500544000001626,0.289629184
4,7.12109375,0.02,41.990942000000004,-0.0188917759999989,0.289629184
5,7.12109375,0.02,50.36277400000001,-0.018891775999999454,0.289629184
6,7.12109375,0.02,58.607935000000005,-0.018891263999998836,0.289629184
7,7.12109375,0.02,66.79641400000001,-0.0188917759999989,0.289629184
8,7.12109375,0.02,74.98559400000002,0.39070822400000077,0.289629184
9,7.12109375,0.02,83.17599100000002,-0.018891775999999454,0.289629184
10,7.12109375,0.02,91.31353900000002,-0.006091775999999419,0.289629184
11,7.12109375,0.02,99.50219700000002,-0.0188917759999989,0.289629184
12,7.12109375,0.02,107.65673600000002,0.03230822400000079,0.289629184
13,7.12109375,0.02,115.86891700000002,-0.018891775999999003,0.289629184
14,7.12109375,0.02,124.55706000000002,-0.018891775999999003,0.289629184
15,7.12109375,0.02,132.823416,-0.018891775999999454,0.289629184
16,7.12109375,0.02,141.13702400000003,-0.01889177599999912,0.289629184
17,7.12109375,0.02,149.32295900000003,-0.018891775999999454,0.289629184
18,7.12109375,24.42,157.52216800000002,-0.018320895999994737,0.289022464
19,5.27734375,33.17,165.813003,0.00788582400000166,0.289022464
20,3.666015625,34.29,174.040617,-0.017713151999998105,0.289022464
21,2.892578125,34.71,182.285684,-0.017713663999997565,0.289022464
22,2.35546875,37.41,190.497072,-0.017714175999997563,0.289022464
23,2.02734375,41.410000000000004,198.80787600000002,0.03355955200000212,0.289022464
24,1.80078125,42.68,207.05218000000002,-0.017713663999996392,0.289022464
25,1.6943359375,46.03,215.22396700000002,0.1362462720000021,0.289022464
26,1.5693359375,47.13,223.492948,0.006776320000002186,0.289022464
27,1.4921875,49.45,232.17996200000002,-0.017714175999998184,0.289022464
28,1.4189453125,50.14999999999999,240.90502100000003,-0.01756620799999789,0.289022464
29,1.373046875,51.470000000000006,249.09161400000002,-0.006023679999997625,0.289022464
30,1.3193359375,52.370000000000005,257.47897800000004,-0.01741926399999476,0.289022464
