epoch,min,max,mean
0,2.3031747341156006,2.317042589187622,2.309017610549927
1,2.3031747341156006,2.317042589187622,2.309017562866211
2,2.1114468574523926,2.129685401916504,2.1189161777496337
3,1.9977662563323975,2.036562442779541,2.0167086124420166
4,1.9216495752334595,1.9373762607574463,1.9266252994537354
5,1.8490431308746338,1.883979082107544,1.8682839393615722
6,1.80379056930542,1.8242554664611816,1.8130995273590087
7,1.7620786428451538,1.7817126512527466,1.7721442461013794
8,1.7393290996551514,1.7502046823501587,1.7438991785049438
9,1.7211370468139648,1.7320396900177002,1.7257735013961792
10,1.689247488975525,1.7078197002410889,1.6984123229980468
11,1.664676308631897,1.680375576019287,1.6725371599197387
12,1.642665147781372,1.6583800315856934,1.6503947734832765
13,1.625274419784546,1.6365488767623901,1.629980707168579
14,1.6064358949661255,1.6199854612350464,1.6125486850738526
15,1.5935876369476318,1.6032164096832275,1.5987042427062987
16,1.5798710584640503,1.5902750492095947,1.5845935821533204
17,1.5651344060897827,1.5777064561843872,1.571332049369812
18,1.5514249801635742,1.564351201057434,1.5567547798156738
19,1.5364335775375366,1.5512992143630981,1.5423167943954468
20,1.5216699838638306,1.53901207447052,1.528635358810425
21,1.5082124471664429,1.525938630104065,1.5155750036239624
22,1.4957326650619507,1.5128872394561768,1.5022851705551148
23,1.482917070388794,1.5000957250595093,1.4897637605667113
24,1.4702684879302979,1.4886810779571533,1.4776856899261475
25,1.4583991765975952,1.477643609046936,1.466128158569336
26,1.4470287561416626,1.4653465747833252,1.4542125940322876
27,1.4339920282363892,1.4544974565505981,1.442208433151245
28,1.4216495752334595,1.4432226419448853,1.4302196502685547
29,1.4109302759170532,1.4313132762908936,1.4194243669509887
30,1.400631070137024,1.4213876724243164,1.4094954490661622
31,1.3906563520431519,1.4115334749221802,1.3995962858200073
32,1.3800313472747803,1.4009791612625122,1.3899749994277955
33,1.3715778589248657,1.3907005786895752,1.3808213233947755
34,1.3653053045272827,1.3805584907531738,1.3723474264144897
35,1.3511466979980469,1.3785030841827393,1.3659952402114868
36,1.3431408405303955,1.365567684173584,1.3546443939208985
37,1.3334273099899292,1.3556164503097534,1.3440077543258666
38,1.3192025423049927,1.3468616008758545,1.3343132734298706
39,1.3115969896316528,1.3360813856124878,1.3249003887176514
40,1.3035892248153687,1.323923110961914,1.314462161064148
41,1.2901870012283325,1.3137928247451782,1.3039854764938354
42,1.2821910381317139,1.3051531314849854,1.2954904556274414
43,1.2733614444732666,1.2981019020080566,1.2857918977737426
44,1.2609708309173584,1.2868374586105347,1.2768816471099853
45,1.2536935806274414,1.2746981382369995,1.265244960784912
